NE_STATE,Short name,SITE_NAME,RPT_AREA,RPT_REGION,VBT_MICRO_CLUSTER
Active,01JKB451,SC_KOMPLEK_DEPAG_BT,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB452,MERUYA_ANGGREK_XL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB453,KLDRS_PERMAI_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB454,PGDNG_KLDRS_TB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB455,SC_KEMBANGAN_RY_BT,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB456,HAJI_SAABA_PL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB458,LATUMENTEN_XL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB461,HANKAM_SLIPI_PL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB463,_PURI_ARTAPRIMA,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB465,_MENARA_CITICON,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB466,_H_PULLMAN_CP,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB467,_APT_PODOMORO,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB469,PUSPITA_KP,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB471,CITRA_GARDEN2_EXT_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB472,DUTA_INDAH_ALPHA_MT,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB473,JATI_PULO_ST,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB474,KEMANGGISAN_MN,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB475,KOTA_BAMBU_SELATAN_PL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB476,PERMATA_BANDARA_TB,BOTABEK,Jabotabek,MC-KARAWACI
Active,01JKB477,SC_DE_OASIS_RES_IF,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB478,PERUM_PERMATA_MEDITERANIA_PL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB479,SUKABUMI_SELATAN_ST,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB480,SURYA_GARDENIA_ST,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB481,TANJUNG_DUREN_SELATAN_ST,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB482,TEGAL_ALUR_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB483,_H_ASTON_DELTA,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB511,_KENCANA_TWR,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB514,_RSNM_LATUMETEN,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB515,KEBAHAGIAAN_ST,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB516,SC_ANGGREK_NELI_BT,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB518,KAMAL_MUARA_TB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB519,HAJI_KELIK_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB520,GAJAHMADA_KP,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB522,TMN_PALEM_LESTARI_TB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB523,TAWAKAL_TOMANG_PL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB524,POSPENGMBEN2_TB,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB525,TMN_PALM_REP_TB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB526,MAS_MANSYUR_REP_ST,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB527,MALAKA_KALIBESAR_BARAT_TB,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB528,SC_LATUMETEN_REP_BT,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB529,PEREMPATAN_HAYAMWURUK_VC,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB530,KANTORPOS_JAKBAR_ST,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB532,TAMAN_MERUYA_TB,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB533,JELAMBAR_WIJAYA,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB534,PERNIAGAAN_BARAT_HC,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB538,_PSR_JEMB_LIMA,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB544,JERUK_JOGLOTIMUR_CM,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB545,DHARMA_ELOK_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB546,PETERNAKAN_KAPUK_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB547,JELAMBAR_BARAT_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB548,TAMANSURYA_KALIDERES_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB549,TAMAN_PALEMLESTARI_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB550,MANGGA_DURIKEPA_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB551,KELAPA_HYBRIDA_IF,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB552,MANGGABESAR_SELATAN_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB553,GRANDPORIS_TB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB554,JALANPP_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB555,DURIKEPAMAS_PL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB556,JEMBATAN_GANTUNG_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB557,KAMAL_MENCENG_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB558,KEMBANGAYU_PURI_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB600,WALKOTJAKBAR_TB,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB601,BAKTIMULYA_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB602,PEDONGKELANBELAKANG_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB603,SEMANGAN_TB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB604,KALIDARUS_TB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB605,KOSATARA_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB606,SALOKEMBANGAN_IF,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB607,DAANMOGOTESTATE_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB608,PEPEDEPOOL_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB610,CENTILMANIS_TB,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB611,TANGKASSPORT_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB612,SANUSITAMING_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB614,GANGTIGA_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB615,MABESBADILA_TB,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKB645,_DAAN_MOGOT,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB647,_CIPUTRA_MALL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB648,_ST_MORITZ_MALL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB651,_H_MERCURE,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB652,_APT_TGDURN2AB,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB653,ARIES_ASRI_TB,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB656,ALHUDA_CKR_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB713,STBOJONGINDAH_ST,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB714,JLSETIA_CGK_QT,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB715,CENGKARENGTMR_ST,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB716,MANGGAJAYA_ST,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB717,CENGKARENGINDAH_ST,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB718,KAPUK_CGK_IF,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB719,SMUN4_JKB_IF,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB720,PELOPORTGLALUR_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB721,BAHAGIATGLALUR_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB723,BERINGINRAYA_IF,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB724,SIMPANGCGK_IF,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB725,KPGBELAKANG_ST,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB727,TMNSURYABULEVAR_IF,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB728,SMPN1_CGK_ST,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB729,MAHONIHIJAU_CGK_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB731,KALIMATI_CGK_IF,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB732,PASARKAMAL_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB733,TOMANGUTARA_BT,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB734,KS_TUBUN_TB,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB735,AUTO2000_SLIPI_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB736,ARRAHMAT_SLIPI_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB737,JELAMBAR_TMR_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB738,SUSILOGROGOL_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB739,WIJAYA_JELAMBAR_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB740,JLAPUS_PALMERAH_ST,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB741,KHSYAHDAN_PL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB742,PAKUWONJELAMBAR_IF,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB743,JELAMBARBARAT2_PL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB744,SATRIA_JELAMBAR_PL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB745,TMNDAANMOGOT_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB747,BASMOLRAYA_ST,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB748,HAJISALMAN_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB750,PERUMUNILEVER_TB,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB752,HAJIMADING_ST,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB753,TIKIJLPANJANG_IF,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB754,KEDOYAPERMAI_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB755,IPLTKOSAMBI_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB756,SMPN191_JKT_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB757,SRENGSENG_RAYA_JKB_ST,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB758,DHARMA_KENCANA_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB759,ANGKEINDAH_IF,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB760,STDURI_BM,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB761,MALAKAII_IF,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB762,KRENDANGUTR_PL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB764,PEKAPURAN2_ST,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB765,HANURARAYA_ST,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB766,TANGKISARI_ST,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB768,TOMANGPULO_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB769,KAYUBESAR_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB770,HJSARIMUN_ST,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB771,WR_GANTUNG_ST,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB772,PICO_GERAI_DAAN_MOGOT,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB782,SURYAKEDOYA_PL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB783,KAMALKM26_MT,JAKARTA,Jabotabek,MC-TANJUNG PRIOK
Active,01JKB826,PERUMBULOG_PL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB827,PUSKESPEKOJAN_PL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB828,JEMBATAN_BESI_PL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB829,PASBUNGRWBLONG_PL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB830,JLMBARMADYAUTR_ST,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB831,PEGADUNGAN_JKB_ST,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB833,KALIANYAR_JKB_PL,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKB835,JOGLO_JKB_PL,BOTABEK,Jabotabek,MC-CIPONDOH
Active,01JKB837,DURI_KOSAMBI_JKB_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB838,JAYAKARTA_JKB_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB839,YASIRU_JKB_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB840,HJUHRIMRY_MT,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB841,HURRIYYAH_JKB_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB842,BUNI_PROTON_JKB_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB843,KOMPLEK_MIGAS_JKB_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB844,KMNGGISAN4E_JKB_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB846,BETET_RAYA_JKB_ST,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB847,TANGKAR_JKB_ST,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB848,UMBARA_JKB_ST,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB849,TKMERINOA_JKB_ST,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB851,INSUKO_JK_ST,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB852,HARSENINDO_JKB_ST,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB854,,,,
Active,01JKB855,LEKIPALI_JKB_ST,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB857,SEMBADA_JKB_ST,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB858,BELIBIS_TERUSAN_JKB_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB860,ALMAKA_JKB_GH,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB863,HSAANAN_JKB_IF,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB865,HKOMENG_JKB_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB866,,,,
Active,01JKB867,ANDESKA_JKB_PL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB872,FILODENRUM_JKB_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB877,YAPINDO_JKB_IB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB878,HURAIRAH_JKB_IF,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB882,HBUDIN_JKB_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB883,ABADIYAH_JKB_BL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB884,TAKANA_JKB_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB885,YOIDESU_JKB_TB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB886,SASANADI_JKB_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB887,,,,
Active,01JKB888,,,,
Active,01JKB890,POLARIS_JKB_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB892,JLLIAM_JKB_PL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB893,KEMBANGAN_BARU_JKB_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB894,TARUMA_RIMBA_JKB_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB897,MIKATASA_JKB_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB898,PADINDI_JKB_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB903,JLSATU_MARET_JKB_TB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB904,JLATLANTA_JKB_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB905,HBRITI_JKB_PL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB907,SIBURIAN_JKB_TB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB910,JLMANGGA_UBI_JKB_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB913,JLPEMADAM_JKB_BL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB914,IKOBANA_JKB_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB919,CINGIRE_JKB_TB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB920,OLIANDER_JKB_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB921,,,,
Active,01JKB922,MIC_ST_KRL_KALIDERES,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB923,MIC_ST_KRL_RAWA_BUAYA,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB924,MIC_ST_KRL_GROGOL,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB925,MIC_ST_KRL_DURI,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB926,MIC_ST_KRL_JAKARTA_KOTA,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB927,PURI_MAL,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB929,_APT_TGDURN2CD,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB930,JLPELOPOR_UJUNG_JKB_IF,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB933,INTIKARYA_JKB_ST,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB935,JEMBATAN_LIMA_JKB_IB,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB936,JLMANYAR_RAYA_JKB_IB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB937,JLJOGLO_RAYA_JKB_TB,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB938,,,,
Active,01JKB940,,,,
Active,01JKB941,JLPETA_BARAT_JKB_IF,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB944,JLSAWAHLIO_JKB_PK,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB946,TASLIMAH_JKB_BL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB947,PANDAWA_KAMAL_JKB_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB949,JLGAGARAWAKAMAL_JKB_IB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB950,RUKOAGUNG_JKB_ST,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB952,RUMAHBIRU_JKB_TB,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB956,JLGAGA_UTAMA_JKB_PL,JAKARTA,Jabotabek,MC-CENGKARENG
Active,01JKB957,BLKG_BENGKEL_JKB_CM,JAKARTA,Jabotabek,MC-KEBON JERUK-KEMBANGAN
Active,01JKB958,MIC_ST_KRL_ANGKE,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB959,MIC_ST_KRL_PESING,JAKARTA,Jabotabek,MC-GROGOL TAMANSARI
Active,01JKB961,KAYU_BESAR_JKB_IB,JAKARTA,Jabotabek,MC-TANJUNG PRIOK
Active,01JKP001,_GRAHA_NIAGA,JAKARTA,Jabotabek,MC-KEBAYORAN
Active,01JKP002,AIP_KP_ND,JAKARTA,Jabotabek,MC-TANJUNG PRIOK
Active,01JKP003,MATRAMAN,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP005,KEMAYORAN,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP006,_PRINCE_CENTER,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP007,TOMANG,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP008,_BPPT,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP009,_PLZ_BII_MNR2,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP012,_H_ASCOT,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP013,_PLZ_PERMATA,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP015,MIC_SABANG,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP019,_ATRIUM_SENEN,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP020,_GRAHA_ATRIUM,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP021,_H_ARYADUTA,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP022,_H_BOROBUDUR,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP023,_H_DAIICHI,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP024,_M_PRADA,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP025,_PERTAMINA,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP026,_SARANA_JAYA,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP027,_AP_EKS_MENTENG,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP028,_PLAZA_KENARI,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP030,_GDG_LOKAWIRA,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP031,_H_MULIA,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP032,_JCC1,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP034,_MPR_DPR,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP036,_APT_SEMANGGI,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP038,_JSX2,JAKARTA,Jabotabek,MC-KEBAYORAN
Active,01JKP039,_BAPINDO_PLZ1,JAKARTA,Jabotabek,MC-KEBAYORAN
Active,01JKP040,_MID_PLAZA2,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP041,_SUMMITMAS2,JAKARTA,Jabotabek,MC-KEBAYORAN
Active,01JKP043,_WISMA_GKBI,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP044,_WTC,JAKARTA,Jabotabek,MC-SETIABUDI PANCORAN
Active,01JKP045,_SUDIRMAN_TWR,JAKARTA,Jabotabek,MC-KEBAYORAN
Active,01JKP047,_MNR_BATAVIA,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP048,_W_INDOCEMENT,JAKARTA,Jabotabek,MC-SETIABUDI PANCORAN
Active,01JKP049,_BK_BALI_TW,JAKARTA,Jabotabek,MC-SETIABUDI PANCORAN
Active,01JKP051,HOTEL_TUGU_ASRI,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP053,_CHASE_PLAZA,JAKARTA,Jabotabek,MC-SETIABUDI PANCORAN
Active,01JKP054,_DANAMON_AETNA,JAKARTA,Jabotabek,MC-SETIABUDI PANCORAN
Active,01JKP056,_H_ASTON,JAKARTA,Jabotabek,MC-SETIABUDI PANCORAN
Active,01JKP057,_H_HILTON,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP058,_H_INTERCONTINENTAL,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
Active,01JKP059,_H_MERIDIEN,JAKARTA,Jabotabek,MC-CEMPAKA KEMAYORAN TANAH ABANG
